;;EPA SWMM Time Series Data
;;
	0	0.000156087968579188
	1	0.000130073307149323
	2	0.000104058645719459
	3	7.8043984289594E-05
	4	7.8043984289594E-05
	5	0.000104058645719459
	6	0.000156087968579188
	7	0.00016909529929412
	8	0.000182102630009053
	9	0.000260146614298647
	10	0.000312175937158376
	11	0.000338190598588241
	12	0.000364205260018105
	13	0.000416234582877835
	14	0.000442249244307699
	15	0.000442249244307699
	16	0.000416234582877835
	17	0.000416234582877835
	18	0.00039021992144797
	19	0.000338190598588241
	20	0.000286161275728511
	21	0.000260146614298647
	22	0.000208117291438917
	23	0.000182102630009053
	24	0.000156087968579188
	25	0.000130073307149323
	26	0.000104058645719459
	27	7.8043984289594E-05
	28	7.8043984289594E-05
	29	0.000104058645719459
	30	0.000156087968579188
	31	0.00016909529929412
	32	0.000182102630009053
	33	0.000260146614298647
	34	0.000312175937158376
	35	0.000338190598588241
	36	0.000364205260018105
	37	0.000416234582877835
	38	0.000442249244307699
	39	0.000442249244307699
	40	0.000416234582877835
	41	0.000416234582877835
	42	0.00039021992144797
	43	0.000338190598588241
	44	0.000286161275728511
	45	0.000260146614298647
	46	0.000208117291438917
	47	0.000182102630009053
	48	0.000156087968579188
	49	0.000130073307149323
	50	0.000104058645719459
	51	7.8043984289594E-05
	52	7.8043984289594E-05
	53	0.000104058645719459
	54	0.000156087968579188
	55	0.00016909529929412
	56	0.000182102630009053
	57	0.000260146614298647
	58	0.000312175937158376
	59	0.000338190598588241
	60	0.000364205260018105
	61	0.000416234582877835
	62	0.000442249244307699
	63	0.000442249244307699
	64	0.000416234582877835
	65	0.000416234582877835
	66	0.00039021992144797
	67	0.000338190598588241
	68	0.000286161275728511
	69	0.000260146614298647
	70	0.000208117291438917
	71	0.000182102630009053
	72	0.000156087968579188
